ensembl	gene	lfc	expr	t	p	q	b	seqid
ENSG00000171402	XAGE3	1.047722958	1.759981377	4.333680377	2.28804E-05	0.000130857	1.389893142	X
ENSG00000197723	HSPB9	0.591372508	3.079847913	4.284979405	2.78932E-05	0.000155183	1.379803184	17
ENSG00000265489	RP11-1090M7.1	0.743787087	4.70193721	4.256955858	3.13093E-05	0.0001716	1.379635393	17
ENSG00000262881	RP11-669E14.4	1.086964109	1.438113719	4.346509956	2.16006E-05	0.000124615	1.377155419	17
ENSG00000238005	RP11-443B7.1	-0.651398181	2.812572329	-4.286209275	2.77518E-05	0.000154655	1.375966432	1
ENSG00000229848	RP13-766D20.2	-0.587388514	3.399612463	-4.27214661	2.94107E-05	0.000162698	1.372367779	17
ENSG00000130413	STK33	0.685619126	4.618287158	4.25557778	3.14872E-05	0.00017245	1.372120145	11
ENSG00000241106	HLA-DOB	-0.592347018	5.41741238	-4.24220481	3.32648E-05	0.000180551	1.365151596	6
ENSG00000231672	DIRC3	0.728709502	6.380328284	4.234745775	3.42976E-05	0.000185239	1.364215787	2
ENSG00000215452	ZNF663P	-0.787578623	4.331645797	-4.254476474	3.16301E-05	0.000173138	1.362995968	20
ENSG00000234918	RP11-20F24.2	-1.966842773	5.92243515	-4.234655919	3.43102E-05	0.00018526	1.360155448	10
ENSG00000171056	SOX7	0.695279586	5.701540082	4.239879801	3.35835E-05	0.000181954	1.358475252	8
ENSG00000124145	SDC4	-0.685014372	12.57791869	-4.227141627	3.5382E-05	0.000190291	1.354742874	20
ENSG00000227403	AC009299.3	-1.130173633	4.180688062	-4.253505215	3.17567E-05	0.000173705	1.35175662	2
ENSG00000166220	TBATA	0.93715129	1.820924909	4.326758451	2.34551E-05	0.000133412	1.351059118	10
ENSG00000257576	RP11-153M3.1	0.702131269	3.404884071	4.270607494	2.9598E-05	0.000163554	1.349064038	12
ENSG00000268307	CTD-2619J13.13	-0.940999461	2.135790355	-4.298104581	2.64188E-05	0.000148207	1.345107263	19
ENSG00000225278	RP11-782C8.5	0.636321461	4.686338101	4.248096415	3.24702E-05	0.000177032	1.34505324	1
ENSG00000205018	RP11-830F9.6	0.667845787	6.038145094	4.232111515	3.46696E-05	0.000186901	1.341811731	16
ENSG00000231611	AP006216.11	0.594885469	4.504274939	4.24953334	3.22791E-05	0.000176276	1.340727829	11
ENSG00000248174	RP11-148L24.1	0.922994148	2.5732368	4.292235083	2.70687E-05	0.00015132	1.340676891	4
ENSG00000223783	AC124944.5	0.663514447	0.660683327	4.356586821	2.08818E-05	0.000121098	1.330253568	3
ENSG00000110203	FOLR3	0.910786559	2.381734105	4.294550512	2.68105E-05	0.000150043	1.329426615	11
ENSG00000050628	PTGER3	0.729431005	11.39258145	4.216666077	3.69297E-05	0.000197256	1.328283717	1
ENSG00000256006	AC084117.3	0.780052333	2.68124719	4.285173935	2.78708E-05	0.00015513	1.327941327	11
ENSG00000166920	C15orf48	-0.924780098	5.343941671	-4.232390206	3.46301E-05	0.000186721	1.325524636	15
ENSG00000113070	HBEGF	0.682170126	10.58092197	4.213721207	3.73763E-05	0.000199395	1.325521868	5
ENSG00000215808	RP11-371I1.2	-1.222106788	4.649263177	-4.239561306	3.36274E-05	0.000182126	1.320284355	1
ENSG00000188883	KLRG2	-1.149566778	3.793460233	-4.247933405	3.24919E-05	0.000177065	1.309142296	7
ENSG00000156853	ZNF689	0.595125873	9.423988701	4.205810593	3.86018E-05	0.000204957	1.304994324	16
ENSG00000175315	CST6	-0.743461134	3.949555811	-4.244620786	3.29367E-05	0.000179156	1.302998665	11
ENSG00000260788	RP11-298D21.1	0.706816427	1.299706271	4.335384643	2.26271E-05	0.000129604	1.300361488	16
ENSG00000259886	U82695.10	0.798518242	6.993636649	4.210992089	3.77948E-05	0.000201238	1.291057197	X
ENSG00000184005	ST6GALNAC3	0.621099848	9.635520825	4.201641415	3.9263E-05	0.000207993	1.28766319	1
ENSG00000147003	TMEM27	-0.594180617	5.110472875	-4.223189248	3.59585E-05	0.000192921	1.277690828	X
ENSG00000243885	RP11-278L15.2	-1.076030012	2.720098717	-4.261930154	3.06751E-05	0.000168704	1.276701237	3
ENSG00000196503	ARL9	-0.685193918	3.405980956	-4.245803713	3.27772E-05	0.000178384	1.269229708	4
ENSG00000259905	PWRN1	0.970881081	2.045615586	4.289262171	2.74037E-05	0.000152966	1.24616872	15
ENSG00000120251	GRIA2	-1.299343189	5.380543369	-4.207227124	3.83795E-05	0.000203992	1.230087576	4
ENSG00000132541	HRSP12	0.666825306	9.116185802	4.18582693	4.18708E-05	0.000220379	1.229722881	8
ENSG00000117601	SERPINC1	0.788689911	3.132969908	4.244822448	3.29095E-05	0.00017904	1.224093595	1
ENSG00000213023	SYT3	-0.98108917	3.36788049	-4.234058508	3.43943E-05	0.000185648	1.222750271	19
ENSG00000236816	ANKRD20A7P	1.093268753	3.891267928	4.230960822	3.48333E-05	0.000187649	1.221480013	9
ENSG00000231690	LINC00574	-0.695377348	3.17834878	-4.236211117	3.40923E-05	0.000184347	1.215106704	6
ENSG00000106013	ANKRD7	0.837424031	2.510761513	4.257666154	3.1218E-05	0.000171223	1.206209074	7
ENSG00000235687	LINC00993	-2.045868628	8.241920552	-4.180671176	4.27562E-05	0.000224337	1.199783655	10
ENSG00000231604	RP5-897D18.1	-0.791624209	1.0991474	-4.306681509	2.5496E-05	0.000143563	1.19967889	20
ENSG00000257438	RP11-114F10.3	0.81860408	2.363428999	4.268032623	2.99706E-05	0.000165311	1.197404098	12
ENSG00000186790	FOXE3	0.686267699	1.530362564	4.29970904	2.62438E-05	0.000147253	1.196672665	1
ENSG00000239961	LILRA4	-0.821364649	2.458071744	-4.249337584	3.23051E-05	0.000176386	1.195405944	19
ENSG00000148942	SLC5A12	0.811235094	2.633855758	4.250929638	3.20945E-05	0.000175331	1.19152419	11
ENSG00000174473	GALNTL6	-0.924185434	3.204175786	-4.226114143	3.5531E-05	0.000190932	1.178902703	4
ENSG00000257002	AP000438.2	-1.020287466	3.678689757	-4.216335124	3.69796E-05	0.000197488	1.176901183	11
ENSG00000221290	MIR1182	0.970588845	4.283586746	4.210665363	3.78452E-05	0.000201442	1.173630547	1
ENSG00000145864	GABRB2	0.721102129	5.103304958	4.197893147	3.98667E-05	0.000210932	1.170016752	5
ENSG00000240204	SMKR1	-0.976890053	3.08895593	-4.225791035	3.5578E-05	0.00019115	1.169828818	7
ENSG00000139865	TTC6	-2.298132333	6.499014498	-4.178884769	4.30672E-05	0.000225772	1.162699405	14
ENSG00000185053	SGCZ	0.965718098	2.513623662	4.251713094	3.19914E-05	0.000174894	1.162411062	8
ENSG00000213997	PGAM1P7	-0.745578545	1.60995841	-4.273542975	2.92419E-05	0.000161856	1.157450625	X
ENSG00000236761	CTAGE9	-0.769588426	2.034946672	-4.255254748	3.15291E-05	0.000172648	1.156483994	6
ENSG00000177519	RPRM	0.80462954	3.811323499	4.212925748	3.74979E-05	0.000199938	1.152074306	2
ENSG00000101198	NKAIN4	0.900261071	2.453835844	4.248436297	3.24249E-05	0.00017684	1.148832677	20
ENSG00000230795	HLA-K	-0.693226177	6.192508232	-4.178892902	4.30658E-05	0.000225772	1.148248046	6
ENSG00000230479	AP000695.6	0.784517499	3.589510686	4.212528909	3.75586E-05	0.000200227	1.136883665	21
ENSG00000259343	RP11-761I4.3	-0.836392203	3.187401973	-4.214952567	3.7189E-05	0.000198466	1.133770363	15
ENSG00000143942	CHAC2	0.727302433	6.030922379	4.17770193	4.32742E-05	0.000226601	1.13078192	2
ENSG00000141293	SKAP1	-0.613627329	6.678148991	-4.169708084	4.46988E-05	0.000233234	1.128890969	17
ENSG00000148156	ACTL7B	0.805387123	1.27055727	4.290812473	2.72285E-05	0.0001521	1.127751389	9
ENSG00000237286	AC004906.3	-0.633666885	2.520356168	-4.229919913	3.4982E-05	0.000188384	1.126906644	7
ENSG00000176115	AQP7P4	1.333296244	4.043620346	4.203850421	3.89113E-05	0.000206274	1.126751973	9
ENSG00000261192	RNF126P1	0.763186847	2.687917878	4.232735721	3.45811E-05	0.000186523	1.126307606	17
ENSG00000050767	COL23A1	-0.600714614	7.471286847	-4.162620355	4.59992E-05	0.000238989	1.123542129	5
ENSG00000213683	AC002056.3	0.609365443	3.724246304	4.202034697	3.92001E-05	0.000207696	1.108917697	22
ENSG00000267892	CTD-2540F13.2	-0.779583889	5.076582747	-4.178313504	4.31671E-05	0.000226218	1.104066909	19
ENSG00000198807	PAX9	-0.864331463	2.679471815	-4.219350323	3.65271E-05	0.000195382	1.102424515	14
ENSG00000078053	AMPH	0.664797632	9.040271063	4.152611267	4.78974E-05	0.000247406	1.102343336	7
ENSG00000230082	PRRT3-AS1	0.594464961	6.306808498	4.167575827	4.50863E-05	0.000234932	1.102221079	3
ENSG00000185615	PDIA2	0.828065214	4.9527715	4.182166122	4.24977E-05	0.000223251	1.100332929	16
ENSG00000237115	RP1-131F15.2	0.688851976	4.243620306	4.191162866	4.0973E-05	0.000216293	1.099063208	6
ENSG00000149633	KIAA1755	-0.667002762	8.691596494	-4.151145547	4.81815E-05	0.000248449	1.096129654	20
ENSG00000205186	FABP9	0.934608789	2.223618937	4.24075048	3.34638E-05	0.000181403	1.092733856	8
ENSG00000118523	CTGF	-0.5878495	13.65358852	-4.161475528	4.62126E-05	0.000239851	1.090945931	6
ENSG00000197296	FITM2	0.595643266	9.926706859	4.148830841	4.86336E-05	0.000250353	1.08198108	20
ENSG00000249962	RP11-80H5.5	0.714138746	2.760804083	4.217422064	3.68159E-05	0.000196753	1.078566532	10
ENSG00000158292	GPR153	0.634975342	10.32644723	4.147671027	4.88616E-05	0.000251356	1.073800931	1
ENSG00000183798	EMILIN3	-0.944632954	2.821723535	-4.207491757	3.83382E-05	0.000203808	1.073309422	20
ENSG00000235994	RP3-470B24.5	0.930261248	2.65063985	4.221911694	3.61468E-05	0.00019369	1.070203388	6
ENSG00000163347	CLDN1	-1.113716366	8.394704871	-4.143619296	4.96662E-05	0.000255018	1.063973732	3
ENSG00000077522	ACTN2	0.740631475	6.201224951	4.156392331	4.71717E-05	0.000243907	1.054590178	1
ENSG00000232810	TNF	-0.937134406	4.107409656	-4.177194172	4.33634E-05	0.000227011	1.052834871	6
ENSG00000164385	C6orf195	-0.734792135	2.692631838	-4.203350984	3.89905E-05	0.000206658	1.040786208	6
ENSG00000269919	RP1-134E15.3	-0.915763671	2.669685067	-4.204046955	3.88802E-05	0.000206145	1.039083465	6
ENSG00000265474	AC010761.9	-0.715778458	6.687567322	-4.142525735	4.98855E-05	0.000255927	1.02532866	17
ENSG00000224017	AC005022.1	-0.598538583	1.067251378	-4.265901504	3.01775E-05	0.000166362	1.020445463	7
ENSG00000189420	ZFP92	0.845125344	4.201990445	4.169348412	4.47639E-05	0.000233494	1.010935187	X
ENSG00000114771	AADAC	1.542586076	6.580295842	4.142659508	4.98586E-05	0.000255854	1.008971991	3
ENSG00000130037	KCNA5	0.824770116	6.195335645	4.144071603	4.95757E-05	0.00025464	1.005418149	12
ENSG00000144891	AGTR1	0.649707298	11.21587549	4.131716205	5.21038E-05	0.000265505	1.003287455	3
ENSG00000236313	VN1R53P	-1.966903427	4.932437076	-4.152081264	4.79999E-05	0.000247766	1.001173699	10
ENSG00000171951	SCG2	-0.827648102	4.936395907	-4.152486213	4.79215E-05	0.000247488	0.99801851	2
ENSG00000228065	RP11-222A11.1	-0.765851706	5.245396879	-4.14851926	4.86947E-05	0.000250583	0.996006855	10
ENSG00000268266	AC003005.2	0.621533333	0.954781796	4.266734848	3.01889E-05	0.000166394	0.99028538	19
ENSG00000088053	GP6	-0.64501043	3.867700031	-4.165410921	4.5483E-05	0.000236673	0.9897061	19
ENSG00000122548	KIAA0087	0.897152572	3.721066168	4.172610066	4.41765E-05	0.000230748	0.988906391	7
ENSG00000227934	RP11-423F24.3	0.874689731	3.106609003	4.183787488	4.2219E-05	0.00022198	0.982166531	1
ENSG00000163206	SMCP	0.88263881	1.092043345	4.257876855	3.12497E-05	0.000171335	0.980096984	1
ENSG00000237159	CNTFR-AS1	1.001528058	4.55552978	4.156534265	4.71447E-05	0.000243809	0.978545355	9
ENSG00000217027	RP1-83M4.2	0.586448807	3.889817297	4.164697651	4.56144E-05	0.000237234	0.975739616	6
ENSG00000272068	RP11-284F21.9	-0.833433697	4.64690038	-4.149959769	4.84126E-05	0.000249428	0.973954969	1
ENSG00000112964	GHR	0.78150311	11.75003785	4.124050994	5.37335E-05	0.000271936	0.968530114	5
ENSG00000135821	GLUL	0.758583329	16.55097385	4.13438722	5.1547E-05	0.000263437	0.963676608	1
ENSG00000174788	PCP2	-1.635500179	4.972377854	-4.142146475	4.99618E-05	0.000256274	0.963237675	19
ENSG00000255008	AP000442.4	0.67233548	2.791731136	4.184541767	4.20899E-05	0.000221417	0.957906656	11
ENSG00000257150	PGAM1P5	-0.838658548	4.208631744	-4.150984269	4.82129E-05	0.000248568	0.956192102	12
ENSG00000240800	ATP8A2P1	-1.934903305	7.608670664	-4.115721835	5.55595E-05	0.000279721	0.945411035	10
ENSG00000269275	CTD-2105E13.15	-0.715023873	1.564307882	-4.219867357	3.645E-05	0.000195038	0.940106914	19
ENSG00000036473	OTC	1.087757755	2.487813813	4.1924755	4.07549E-05	0.000215255	0.937491986	X
ENSG00000234233	KCNH1-IT1	0.723345984	1.305267508	4.24348066	3.30912E-05	0.000179802	0.936428825	1
ENSG00000174963	ZIC4	-0.863247568	2.630808362	-4.177682536	4.32777E-05	0.000226601	0.935242375	3
ENSG00000196754	S100A2	-0.635850146	6.089299686	-4.122621078	5.40428E-05	0.000273177	0.929932946	1
ENSG00000177685	EFCAB4A	-0.828647482	11.57639961	-4.112031156	5.63874E-05	0.00028337	0.922050239	11
ENSG00000160339	FCN2	0.829325667	6.691278269	4.115742168	5.55549E-05	0.000279721	0.914903044	9
ENSG00000259793	RP11-400N9.1	-1.404767117	3.045035679	-4.160317697	4.64294E-05	0.000240767	0.912317159	2
ENSG00000122375	OPN4	1.22838793	5.003819465	4.132100672	5.20233E-05	0.000265274	0.906545691	10
ENSG00000122136	OBP2A	-0.926183236	1.667338835	-4.20567166	3.86236E-05	0.000205037	0.904538192	9
ENSG00000124664	SPDEF	-1.999016646	8.754406743	-4.102323865	5.86215E-05	0.000292943	0.903460242	6
ENSG00000266729	RP11-534N16.1	-0.66277247	1.252413486	-4.226859338	3.54229E-05	0.000190441	0.902055239	18
ENSG00000230555	RP11-517P14.2	0.629294881	4.712474788	4.130867739	5.22818E-05	0.000266264	0.894470602	10
ENSG00000238268	RP11-229P13.19	0.724704428	2.403575794	4.180361975	4.28099E-05	0.000224579	0.893243857	9
ENSG00000261235	RP11-510J16.5	-1.434705172	3.639679409	-4.14263787	4.9863E-05	0.000255854	0.892515791	16
ENSG00000248329	RP11-366M4.3	-1.351925069	2.330587147	-4.17361162	4.39977E-05	0.000229973	0.889724823	4
ENSG00000010379	SLC6A13	0.730812852	2.342134179	4.17979272	4.29089E-05	0.00022502	0.877807146	12
ENSG00000120057	SFRP5	1.263042558	5.584930246	4.116870311	5.53042E-05	0.000278714	0.875191374	10
ENSG00000261668	RP11-50D9.3	-0.618845449	4.318575957	-4.126156168	5.32811E-05	0.000270094	0.865191958	4
ENSG00000259007	RP11-463J10.3	0.617720975	7.342898226	4.095683616	6.01981E-05	0.000299897	0.860385147	14
ENSG00000231035	RPL7L1P9	0.727687996	1.318806424	4.220322499	3.64487E-05	0.000195038	0.857111443	2
ENSG00000135424	ITGA7	0.650384858	13.15908922	4.098247322	5.95846E-05	0.000297366	0.856235204	12
ENSG00000111783	RFX4	0.861044426	1.958785254	4.191013172	4.09979E-05	0.00021635	0.854329999	12
ENSG00000270640	RP11-373D23.2	0.816825783	4.782417109	4.119330232	5.47612E-05	0.000276116	0.847060906	2
ENSG00000188386	PPP3R2	0.688022407	1.010767693	4.228856811	3.51346E-05	0.000189104	0.838093133	9
ENSG00000204577	LILRB3	0.839414155	3.472552668	4.136034905	5.12064E-05	0.000262037	0.832136586	19
ENSG00000039987	BEST2	0.666319712	1.5099282	4.206714813	3.84598E-05	0.000204382	0.829415585	19
ENSG00000207118	SNORD14D	0.647189801	1.265093175	4.21717082	3.68537E-05	0.00019692	0.825905236	11
ENSG00000159251	ACTC1	0.947175231	6.842604834	4.089791011	6.16309E-05	0.000305708	0.821327555	15
ENSG00000158825	CDA	0.699864802	6.672775297	4.090360015	6.14912E-05	0.000305165	0.819039881	1
ENSG00000249825	CTD-2201I18.1	0.845830654	7.251497487	4.084592443	6.2922E-05	0.000311296	0.814064571	5
ENSG00000137834	SMAD6	0.624836755	9.767937408	4.075434107	6.52594E-05	0.00032124	0.804727957	15
ENSG00000233760	AC004947.2	0.961855868	5.138521635	4.103114704	5.84363E-05	0.000292251	0.804131163	7
ENSG00000239405	TMED10P2	0.715371424	3.316452477	4.131974581	5.20497E-05	0.000265274	0.803707422	3
ENSG00000251321	PCAT4	0.742413117	1.009336354	4.213529776	3.80444E-05	0.000202317	0.796999456	4
ENSG00000113600	C9	0.896590333	2.001977815	4.173246083	4.40629E-05	0.000230274	0.790927373	5
ENSG00000147081	AKAP4	0.930600567	1.518567455	4.192978725	4.06716E-05	0.00021489	0.783092958	X
ENSG00000272087	RP11-379F4.7	-0.655077308	5.40412581	-4.090626764	6.14257E-05	0.000304891	0.78256817	3
ENSG00000223393	RP5-858B6.3	-0.645161704	2.189437935	-4.151502469	4.81122E-05	0.00024816	0.779782397	1
ENSG00000132938	MTUS2	-0.769247416	2.362759567	-4.144412365	4.95077E-05	0.000254377	0.772516831	13
ENSG00000186832	KRT16	-1.139228689	8.109573951	-4.067699182	6.72978E-05	0.000329761	0.771866815	17
ENSG00000214401	KANSL1-AS1	0.594216079	6.776349613	4.076314264	6.50312E-05	0.000320472	0.770250371	17
ENSG00000235531	RP11-383H13.1	0.616553131	4.506816878	4.098080439	5.96244E-05	0.000297414	0.759260846	8
ENSG00000165379	LRFN5	-0.587071541	7.229409865	-4.065540384	6.78775E-05	0.000332083	0.748779449	14
ENSG00000258837	CTD-2566J3.1	-1.137498818	2.168975064	-4.143749456	4.96401E-05	0.000254927	0.746223244	14
ENSG00000258086	RP11-753H16.5	0.629695685	3.018263481	4.122472356	5.40751E-05	0.000273203	0.742000452	12
ENSG00000259146	RP1-261D10.2	-0.726556956	3.510079407	-4.105162696	5.79595E-05	0.000290114	0.734918597	14
ENSG00000218305	AC006024.4	0.694373968	2.524002151	4.134687945	5.14847E-05	0.000263193	0.732349213	7
ENSG00000261685	RP11-401P9.4	0.705324619	7.344143441	4.061938158	6.88553E-05	0.000336086	0.732077379	16
ENSG00000125787	GNRH2	0.588073465	2.763987014	4.126280297	5.32545E-05	0.000270005	0.731289585	20
ENSG00000167748	KLK1	-0.789849556	4.18793183	-4.092284823	6.10206E-05	0.000303278	0.730663871	19
ENSG00000269516	CYP4F23P	-1.929226696	4.70831587	-4.082495081	6.34501E-05	0.000313703	0.725957532	19
ENSG00000073737	DHRS9	1.04339077	6.844679895	4.06459411	6.8133E-05	0.000332991	0.725908223	2
ENSG00000178752	FAM132B	0.89182095	4.056241535	4.09551887	6.02377E-05	0.000299978	0.718980101	2
ENSG00000236304	AP001189.4	0.636774024	7.603928629	4.05573573	7.05705E-05	0.000343513	0.715738602	11
ENSG00000102760	RGCC	0.648966189	11.44711714	4.053015517	7.13355E-05	0.000346626	0.702958778	13
ENSG00000258603	RP3-414A15.10	0.930762843	3.920033014	4.09271602	6.09157E-05	0.000302863	0.696853069	14
ENSG00000171004	HS6ST2	-0.81414853	5.306549437	-4.068885705	6.69812E-05	0.000328492	0.696662381	X
ENSG00000224413	AP001476.2	-0.715467126	3.722506144	-4.090148809	6.1543E-05	0.000305372	0.692475816	21
ENSG00000214578	HMGN2P15	0.628666876	7.160424421	4.050329555	7.20986E-05	0.000349716	0.683928912	17
ENSG00000189221	MAOA	0.716710633	12.9820256	4.051885725	7.16556E-05	0.000347932	0.683164821	X
ENSG00000142619	PADI3	-0.933374824	2.038911518	-4.131988976	5.20466E-05	0.000265274	0.682430668	1
ENSG00000166800	LDHAL6A	0.681403642	2.29641386	4.130166562	5.24294E-05	0.000266626	0.675785713	11
ENSG00000177143	CETN1	0.668492346	0.709621247	4.193084224	4.07267E-05	0.000215143	0.672847463	18
ENSG00000253955	CTB-33O18.3	0.590084274	5.158828289	4.065525745	6.78814E-05	0.000332083	0.66798588	5
ENSG00000101435	CST9L	0.823246625	0.979941169	4.183001269	4.23539E-05	0.000222651	0.665478555	20
ENSG00000272927	RP11-1191J2.5	-0.743275182	4.792416371	-4.065794136	6.78091E-05	0.000331837	0.66174805	4
ENSG00000259048	CTD-2058B24.2	0.684934945	2.361121139	4.123656557	5.38186E-05	0.000272226	0.660617876	14
ENSG00000205669	ACOT6	0.868692253	3.611911188	4.088015423	6.2069E-05	0.000307579	0.657390566	14
ENSG00000256564	RP11-424M22.3	0.823940094	2.101947105	4.133384216	5.17554E-05	0.000264086	0.656995469	12
ENSG00000105642	KCNN1	-0.93622028	3.522678995	-4.083873664	6.31025E-05	0.000312138	0.65518776	19
ENSG00000265096	C1QTNF1-AS1	0.903208167	3.622204094	4.087206554	6.22696E-05	0.000308371	0.654551059	17
ENSG00000267504	RP11-845C23.2	-1.054497611	3.019225403	-4.092701328	6.09192E-05	0.000302863	0.652204074	18
ENSG00000085741	WNT11	0.659687695	10.03856344	4.03480873	7.66629E-05	0.000368136	0.649624584	11
ENSG00000253944	RP11-156K13.1	-0.751130518	1.995950442	-4.122916674	5.39787E-05	0.000272898	0.643661938	8
ENSG00000258521	RP11-638I2.9	0.651941515	2.837856871	4.100919925	5.89515E-05	0.000294494	0.639422852	14
ENSG00000160326	SLC2A6	0.597238887	7.907319711	4.031970083	7.7527E-05	0.000371871	0.634591962	9
ENSG00000242154	RP4-778K6.3	0.597418163	1.675538295	4.144292828	4.95316E-05	0.000254456	0.626236896	7
ENSG00000141052	MYOCD	0.713288179	7.806365462	4.025802019	7.94364E-05	0.00037882	0.608411902	17
ENSG00000188729	OSTN	0.867124419	2.809407687	4.092935136	6.08624E-05	0.00030274	0.599741165	3
ENSG00000196277	GRM7	-0.775887562	3.916649055	-4.061964489	6.88481E-05	0.000336086	0.598729273	3
ENSG00000253522	MIR146A	-0.835439552	4.222267798	-4.056955152	7.02301E-05	0.000341988	0.59833756	5
ENSG00000248636	RP11-768F21.1	0.686520507	3.509291274	4.072920357	6.59153E-05	0.000323932	0.596610098	12
ENSG00000189139	FSCB	0.605882803	0.559283966	4.16993545	4.51391E-05	0.000235045	0.596293553	14
ENSG00000187550	SBK2	0.666936422	1.163848803	4.160638631	4.64497E-05	0.000240791	0.595580788	19
ENSG00000204529	GUCY2EP	0.760627494	1.500344087	4.146058168	4.91804E-05	0.000252867	0.591810755	11
ENSG00000185290	NUPR1L	-1.29041733	3.896273426	-4.058524142	6.97944E-05	0.000340231	0.589424544	7
ENSG00000007171	NOS2	0.63332712	5.348193132	4.04125151	7.47358E-05	0.000360369	0.586039762	17
ENSG00000180785	OR51E1	1.041107471	6.483151582	4.027757343	7.88263E-05	0.000376789	0.574857051	11
ENSG00000260455	CASC14	-0.823670549	2.974709619	-4.072922005	6.59149E-05	0.000323932	0.570993525	6
ENSG00000166573	GALR1	0.929479523	2.589028429	4.092110413	6.10631E-05	0.000303439	0.570456589	18
ENSG00000144847	IGSF11	0.626856079	4.39406259	4.049596005	7.23084E-05	0.000350565	0.56926995	3
ENSG00000174567	GOLT1A	-1.28956041	4.654523166	-4.041631165	7.46237E-05	0.000360001	0.567219681	1
ENSG00000227158	AC073621.2	0.887003327	3.031859393	4.078454857	6.44795E-05	0.00031822	0.566825561	17
ENSG00000231327	AC016700.5	0.689711339	3.849370429	4.057780925	7.00005E-05	0.000341125	0.563935365	2
ENSG00000183742	MACC1	-1.072836253	8.257358981	-4.010212149	8.44643E-05	0.000399133	0.560787649	7
ENSG00000005249	PRKAR2B	0.865919241	12.19965082	4.014251194	8.31333E-05	0.000394261	0.550599508	7
ENSG00000249755	RP11-466G12.2	-0.606654455	2.133261092	-4.09266872	6.09272E-05	0.000302863	0.548708202	4
ENSG00000122304	PRM2	1.384597795	3.547883068	4.061808316	6.88908E-05	0.000336205	0.543232774	16
ENSG00000221826	PSG3	0.663087282	1.497049584	4.133745412	5.16803E-05	0.000263884	0.542478756	19
ENSG00000237198	FAM27E1	0.673953899	2.774284963	4.074039996	6.56224E-05	0.000322702	0.532396419	9
ENSG00000174450	GOLGA6L2	0.63578662	0.591037797	4.151254748	4.89397E-05	0.000251672	0.530970245	15
ENSG00000233214	AC002511.2	0.978022982	2.718049068	4.07750689	6.47233E-05	0.000319319	0.530197577	19
ENSG00000164621	SMAD5-AS1	0.620578702	3.60445186	4.051580728	7.17422E-05	0.00034821	0.525474942	5
ENSG00000244124	ATP1B3-AS1	0.609553312	4.164858214	4.04155299	7.46468E-05	0.000360055	0.522851781	3
ENSG00000260418	RP3-406A7.7	-0.70819877	4.608817527	-4.031159322	7.77754E-05	0.000372826	0.522354796	6
ENSG00000251396	RP11-163N6.2	0.658148243	5.177255902	4.026298104	7.92812E-05	0.000378365	0.521214595	8
ENSG00000256731	AL591069.1	0.588477324	0.860066229	4.149296597	4.85423E-05	0.000249926	0.509819182	6
ENSG00000214796	RP11-480I12.5	-0.706777006	3.864553408	-4.036861707	7.60438E-05	0.000365569	0.501449576	1
ENSG00000271738	RP11-137H2.6	0.762520405	9.934578785	3.994310179	8.9904E-05	0.000420762	0.500023682	10
ENSG00000259374	RP11-736N17.4	-0.887724125	2.70463611	-4.059562196	6.95076E-05	0.000339051	0.493007789	14
ENSG00000243449	C4orf48	0.702454304	6.244914922	4.006220281	8.57996E-05	0.000403866	0.488909806	4
ENSG00000263257	RP11-65J21.4	0.758712591	1.271576606	4.124995239	5.35301E-05	0.00027122	0.478218406	16
ENSG00000244693	CTAGE8	-0.877423807	2.977287457	-4.048428117	7.26436E-05	0.000351964	0.477617924	7
ENSG00000125508	SRMS	-1.070769943	3.329673626	-4.03958572	7.52296E-05	0.000362173	0.476918805	20
ENSG00000185306	C12orf56	0.656084513	1.378379666	4.120124741	5.46783E-05	0.000275826	0.47240964	12
ENSG00000260830	RP11-524O1.4	0.633523814	1.488196931	4.115243314	5.56661E-05	0.000280072	0.471943471	14
ENSG00000260248	RP11-143K11.1	0.613072183	5.867971802	4.00354947	8.67042E-05	0.000407173	0.466090994	17
ENSG00000154188	ANGPT1	0.617211196	9.152946752	3.983654322	9.37339E-05	0.000436368	0.46568676	8
ENSG00000117707	PROX1	-0.767768132	8.281021847	-3.981952101	9.43599E-05	0.0004389	0.456946133	1
ENSG00000101342	TLDC2	0.595965818	1.718154743	4.097892307	5.96692E-05	0.000297539	0.456497585	20
ENSG00000260459	FTLP14	-1.198241484	2.536743752	-4.05240671	7.15078E-05	0.000347351	0.452078101	16
ENSG00000206384	COL6A6	-1.004900912	8.015940316	-3.98152529	9.45175E-05	0.00043943	0.450776075	3
ENSG00000224825	RP11-171A24.3	0.62340691	0.889715897	4.122775229	5.44725E-05	0.000274935	0.447273757	9
ENSG00000140506	LMAN1L	-0.848560351	1.951856046	-4.071448971	6.63022E-05	0.000325621	0.439272995	15
ENSG00000100362	PVALB	0.91584957	2.134410931	4.075786032	6.51681E-05	0.000320953	0.436113531	22
ENSG00000227527	RP11-223A3.1	0.663598586	3.35361526	4.032131794	7.74775E-05	0.000371693	0.431343539	1
ENSG00000185133	INPP5J	-1.116453554	8.79060202	-3.973793335	9.7416E-05	0.00045062	0.427772021	22
ENSG00000072858	SIDT1	-0.663904346	8.286112835	-3.970587678	9.86423E-05	0.000455387	0.416261787	3
